date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:49	102634/102634	---M--	200	added ('OK')	image/png	date:Wed,%2004%20May%202022%2009:34:19%20GMT	https://tweem.com/dam/jcr:307f94a4-fdca-4e41-a515-c45b8edf7fbc/Nuevo%20asistente%20planificar%20turnos%20Tweem%20int%20.2022-05-04-09-34-19.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_307f94a4-fdca-4e41-a515-c45b8edf7fbc/Nuevo%20asistente%20planificar%20turnos%20Tweem%20int%20.png	(from https://tweem.com/detalle-noticia/dynacontent/nuevo-asistente-planificacion--como-realizar-un-cuadrante-de-turnos-en-tu-empresa.html)
10:54:49	1111364/1111364	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:48%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Fin-uso-obligatorio-mascarillas-post.png/jcr:content/Fin%20uso%20obligatorio%20mascarillas%20post.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Fin-uso-obligatorio-mascarillas-post.png/jcr_content/Fin%20uso%20obligatorio%20mascarillas%20post.png	(from https://tweem.com/detalle-noticia/dynacontent/-criterios-generales-sobre-el-uso-de-mascarillas-en-lugares-de-trabajo.html)
10:54:50	270875/270875	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Apr%202022%2014:38:13%20GMT	https://tweem.com/dam/jcr:ec4ad531-56c2-4c02-b831-67e38395367a/Fin%20uso%20obligatorio%20mascarillas%20post%20interior.2022-04-21-14-38-13.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_ec4ad531-56c2-4c02-b831-67e38395367a/Fin%20uso%20obligatorio%20mascarillas%20post%20interior.png	(from https://tweem.com/detalle-noticia/dynacontent/-criterios-generales-sobre-el-uso-de-mascarillas-en-lugares-de-trabajo.html)
10:54:50	14800/14800	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202022%2008:05:21%20GMT	https://tweem.com/dam/jcr:3977d1ba-b344-44f3-bdf2-0c7779d3aa0f/flecha%20plan%20igualdad.2022-03-23-08-05-21.PNG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_3977d1ba-b344-44f3-bdf2-0c7779d3aa0f/flecha%20plan%20igualdad.PNG	(from https://tweem.com/detalle-noticia/dynacontent/como-implantar-un-plan-de-igualdad-en-tu-empresa.html)
10:54:50	47794/47794	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:49%20GMT	https://tweem.com/funcionalidades-encuestas.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-encuestas-2.html	(from https://tweem.com/detalle-noticia/dynacontent/como-implantar-un-plan-de-igualdad-en-tu-empresa.html)
10:54:50	154299/154299	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:49%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Plan-igualdad-post.png/jcr:content/Plan%20igualdad%20post.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Plan-igualdad-post.png/jcr_content/Plan%20igualdad%20post.png	(from https://tweem.com/detalle-noticia/dynacontent/como-implantar-un-plan-de-igualdad-en-tu-empresa.html)
10:54:51	46736/46736	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:50%20GMT	https://tweem.com/funcionalidades-documentos.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-documentos-2.html	(from https://tweem.com/detalle-noticia/dynacontent/como-implantar-un-plan-de-igualdad-en-tu-empresa.html)
10:54:51	371004/371004	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2015:49:30%20GMT	https://tweem.com/dam/jcr:581ba372-81ab-438e-886f-166e997fee43/comunicacion%20interna%20int%20feb%2022%20.2022-02-14-15-49-30.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_581ba372-81ab-438e-886f-166e997fee43/comunicacion%20interna%20int%20feb%2022%20.png	(from https://tweem.com/detalle-noticia/dynacontent/existe-una-buena-comunicacion-interna-en-tu-empresa.html)
10:54:51	48013/48013	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:51%20GMT	https://tweem.com/funcionalidades-vacaciones.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-vacaciones-2.html	(from https://tweem.com/detalle-noticia/dynacontent/existe-una-buena-comunicacion-interna-en-tu-empresa.html)
10:54:52	1573873/1573873	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:50%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/comunicacion-interna-feb-22-portada.png/jcr:content/comunicacion%20interna%20feb%2022%20portada.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/comunicacion-interna-feb-22-portada.png/jcr_content/comunicacion%20interna%20feb%2022%20portada.png	(from https://tweem.com/detalle-noticia/dynacontent/existe-una-buena-comunicacion-interna-en-tu-empresa.html)
10:54:52	140338/140338	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jan%202022%2007:50:04%20GMT	https://tweem.com/dam/jcr:8fefd0fb-970e-4016-90ed-6fa81a44ed2b/Interior%20frma%20digital%20rrhh.2022-01-24-07-50-04.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_8fefd0fb-970e-4016-90ed-6fa81a44ed2b/Interior%20frma%20digital%20rrhh.png	(from https://tweem.com/detalle-noticia/dynacontent/agiliza-tu-departamento-de-rrhh-con-la-firma-digital.html)
10:54:52	103962/103962	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:51%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Agiliza-tu-Departamento-de-RRHH-con-la-Firma-digital-.png/jcr:content/Agiliza%20tu%20Departamento%20de%20RRHH%20con%20la%20Firma%20digital%20.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Agiliza-tu-Departamento-de-RRHH-con-la-Firma-di/jcr_content/Agiliza%20tu%20Departamento%20de%20RRHH%20con%20la%20Firma%20digital%20.16	(from https://tweem.com/detalle-noticia/dynacontent/agiliza-tu-departamento-de-rrhh-con-la-firma-digital.html)
10:54:52	148512/148512	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:52%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Post-5-post-2021portada.png/jcr:content/Post%205%20post%202021portada.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2022/Post-5-post-2021portada.png/jcr_content/Post%205%20post%202021portada.png	(from https://tweem.com/detalle-noticia/dynacontent/conoce-los-5-post-sobre-recursos-humanos-mas-leidos-este-2021.html)
10:54:53	58846/58846	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jan%202022%2011:18:27%20GMT	https://tweem.com/dam/jcr:19f7bdc9-0e86-41b0-8d96-24c581a6af02/Post%205%20post%202021%20interior.2022-01-28-11-18-27.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_19f7bdc9-0e86-41b0-8d96-24c581a6af02/Post%205%20post%202021%20interior.png	(from https://tweem.com/detalle-noticia/dynacontent/conoce-los-5-post-sobre-recursos-humanos-mas-leidos-este-2021.html)
10:54:53	133800/133800	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:52%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Portada-showroom-Tweem-Acelera.png/jcr:content/Portada%20showroom%20Tweem%20Acelera.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Portada-showroom-Tweem-Acelera.png/jcr_content/Portada%20showroom%20Tweem%20Acelera.png	(from https://tweem.com/detalle-noticia/dynacontent/te-invitamos-al-showroom-sobre-nuestro-software-de-recursos-humanos-en-la-nube-tweem-.html)
10:54:53	6927/6927	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2008:29:04%20GMT	https://tweem.com/dam/jcr:077585ff-7b9b-4c1d-9786-85ab4deb7efa/Inscribirse%20showroom%20tweem.2021-12-15-08-29-04.PNG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_077585ff-7b9b-4c1d-9786-85ab4deb7efa/Inscribirse%20showroom%20tweem.PNG	(from https://tweem.com/detalle-noticia/dynacontent/te-invitamos-al-showroom-sobre-nuestro-software-de-recursos-humanos-en-la-nube-tweem-.html)
10:54:53	145703/145703	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:53%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/top-5-mejores-blogs-rrhh.png/jcr:content/top%205%20mejores%20blogs%20rrhh.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/top-5-mejores-blogs-rrhh.png/jcr_content/top%205%20mejores%20blogs%20rrhh.png	(from https://tweem.com/detalle-noticia/dynacontent/top-5-mejores-blogs-de-recursos-humanos-de-2021.html)
10:54:54	57427/57427	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Nov%202021%2014:13:41%20GMT	https://tweem.com/dam/jcr:8774613c-2992-4c54-8f9a-0dd3655b4946/top%205%20mejores%20blogs%20rrhh%20Int.2021-11-16-14-13-41.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_8774613c-2992-4c54-8f9a-0dd3655b4946/top%205%20mejores%20blogs%20rrhh%20Int.png	(from https://tweem.com/detalle-noticia/dynacontent/top-5-mejores-blogs-de-recursos-humanos-de-2021.html)
10:54:54	188373/188373	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:53%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Calendario-laboral-espana-2022.png/jcr:content/Calendario%20laboral%20espana%202022.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Calendario-laboral-espana-2022.png/jcr_content/Calendario%20laboral%20espana%202022.png	(from https://tweem.com/detalle-noticia/dynacontent/calendario-laboral-de-2022-de-espana-por-provincias-con-festivos-nacionales-y-regionales.html)
10:54:54	74512/74512	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:54%20GMT	https://tweem.com/funcionalidades-tweem.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-tweem-2.html	(from https://tweem.com/detalle-noticia/dynacontent/calendario-laboral-de-2022-de-espana-por-provincias-con-festivos-nacionales-y-regionales.html)
10:54:55	60499/60499	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Nov%202021%2007:55:19%20GMT	https://tweem.com/dam/jcr:b5be009c-4cab-497c-8c35-723017524f71/Descargar%20calendario%20laboral%202022.2021-11-02-07-55-19.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_b5be009c-4cab-497c-8c35-723017524f71/Descargar%20calendario%20laboral%202022.png	(from https://tweem.com/detalle-noticia/dynacontent/calendario-laboral-de-2022-de-espana-por-provincias-con-festivos-nacionales-y-regionales.html)
10:54:55	54983/54983	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Oct%202021%2010:22:03%20GMT	https://tweem.com/dam/jcr:6d366fd0-bccb-4570-ba72-06dea60806cd/Calendario%20CV%202022%20int.2021-10-19-10-22-03.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_6d366fd0-bccb-4570-ba72-06dea60806cd/Calendario%20CV%202022%20int.png	(from https://tweem.com/detalle-noticia/dynacontent/calendario-laboral-de-2022-de-la-comunitat-valenciana.html)
10:54:55	257401/257401	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:54%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Calendario-CV-2022.png/jcr:content/Calendario%20CV%202022.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Calendario-CV-2022.png/jcr_content/Calendario%20CV%202022.png	(from https://tweem.com/detalle-noticia/dynacontent/calendario-laboral-de-2022-de-la-comunitat-valenciana.html)
10:54:56	49828/49828	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:55%20GMT	https://tweem.com/funcionalidades-evaluacion-desempeno.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-evaluacion-desempeno-2.html	(from https://tweem.com/detalle-noticia/dynacontent/evaluacion-del-desempeno-que-es-y-como-crear-un-sistema-para-tu-empresa.html)
10:54:56	52634/52634	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Sep%202021%2007:10:55%20GMT	https://tweem.com/dam/jcr:7e7aa464-2dcf-4eeb-bd96-7016bf4cb368/Evaluacion%20desempeno%20int.2021-09-15-07-10-55.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_7e7aa464-2dcf-4eeb-bd96-7016bf4cb368/Evaluacion%20desempeno%20int.png	(from https://tweem.com/detalle-noticia/dynacontent/evaluacion-del-desempeno-que-es-y-como-crear-un-sistema-para-tu-empresa.html)
10:54:56	139201/139201	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:55%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Evaluacion-desempeno-P.png/jcr:content/Evaluacion%20desempeno%20P.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Evaluacion-desempeno-P.png/jcr_content/Evaluacion%20desempeno%20P.png	(from https://tweem.com/detalle-noticia/dynacontent/evaluacion-del-desempeno-que-es-y-como-crear-un-sistema-para-tu-empresa.html)
10:54:57	63215/63215	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Aug%202021%2007:07:06%20GMT	https://tweem.com/dam/jcr:d572603f-a754-4df1-8d2d-28f988ad0ab4/Mejorar%20clima%20laboral%20I.2021-08-05-07-07-06.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_d572603f-a754-4df1-8d2d-28f988ad0ab4/Mejorar%20clima%20laboral%20I.png	(from https://tweem.com/detalle-noticia/dynacontent/quieres-mejorar-el-clima-laboral-de-tu-empresa-te-damos-las-herramientas-para-hacerlo.html)
10:54:57	146612/146612	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:56%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Mejorar-clima-laboral-P.png/jcr:content/Mejorar%20clima%20laboral%20P.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Mejorar-clima-laboral-P.png/jcr_content/Mejorar%20clima%20laboral%20P.png	(from https://tweem.com/detalle-noticia/dynacontent/quieres-mejorar-el-clima-laboral-de-tu-empresa-te-damos-las-herramientas-para-hacerlo.html)
10:54:57	25395/25395	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jan%202021%2009:41:23%20GMT	https://tweem.com/dam/jcr:7670937f-3365-47bc-932b-d9eaad5bc828/Pide%20tu%20demo%20la%20quiero.2021-01-28-09-41-23.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_7670937f-3365-47bc-932b-d9eaad5bc828/Pide%20tu%20demo%20la%20quiero.jpg	(from https://tweem.com/detalle-noticia/dynacontent/quieres-mejorar-el-clima-laboral-de-tu-empresa-te-damos-las-herramientas-para-hacerlo.html)
10:54:58	40953/40953	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jan%202021%2008:33:02%20GMT	https://tweem.com/dam/jcr:3177e446-8d30-437a-93e2-e7a571a5342b/Boton%20solicita%20tu%20demo%20tweem.2021-01-21-08-33-02.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_3177e446-8d30-437a-93e2-e7a571a5342b/Boton%20solicita%20tu%20demo%20tweem.jpg	(from https://tweem.com/detalle-noticia/dynacontent/envia-automaticamente-todas-las-nominas-de-tu-empresa-desde-un-unico-archivo-pdf.html)
10:54:58	378586/378586	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jul%202021%2006:33:24%20GMT	https://tweem.com/dam/jcr:7fd5e558-5e4d-42b7-8b72-c379948ab4d8/Post%20envio%20automatizado%20nominas%20I.2021-07-22-06-33-24.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_7fd5e558-5e4d-42b7-8b72-c379948ab4d8/Post%20envio%20automatizado%20nominas%20I.png	(from https://tweem.com/detalle-noticia/dynacontent/envia-automaticamente-todas-las-nominas-de-tu-empresa-desde-un-unico-archivo-pdf.html)
10:54:58	1231120/1231120	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:54:57%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Post-envio-automatizado-nominas.png/jcr:content/Post%20envio%20automatizado%20nominas.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Post-envio-automatizado-nominas.png/jcr_content/Post%20envio%20automatizado%20nominas.png	(from https://tweem.com/detalle-noticia/dynacontent/envia-automaticamente-todas-las-nominas-de-tu-empresa-desde-un-unico-archivo-pdf.html)
10:54:58	67196/67196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:54:58%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Consideraciones-elegir-un-software-de-fichaje-Portada.jpg/jcr:content/Consideraciones%20elegir%20un%20software%20de%20fichaje%20Portada.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Consideraciones-elegir-un-software-de-fichaje-P/jcr_content/Consideraciones%20elegir%20un%20software%20de%20fichaje%20Portada.18	(from https://tweem.com/detalle-noticia/dynacontent/consideraciones-a-la-hora-de-elegir-un-software-de-fichaje-de-personal-para-mi-empresa.html)
10:54:59	50750/50750	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:54:58%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/8-tips-productividad-proyectos-P-v2.jpg/jcr:content/8%20tips%20productividad%20proyectos%20P%20v2.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/8-tips-productividad-proyectos-P-v2.jpg/jcr_content/8%20tips%20productividad%20proyectos%20P%20v2.jpg	(from https://tweem.com/detalle-noticia/dynacontent/8-tips-de-gestion-del-tiempo-para-ganar-productividad-en-tus-proyectos.html)
10:54:59	45336/45336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Jul%202021%2008:28:27%20GMT	https://tweem.com/dam/jcr:f0e17461-2180-4681-b222-576f46582149/Consideraciones%20elegir%20un%20software%20de%20fichaje%20Interior.2021-07-16-08-28-27.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_f0e17461-2180-4681-b222-576f46582149/Consideraciones%20elegir%20un%20software%20de%20fichaje%20Interior.jpg	(from https://tweem.com/detalle-noticia/dynacontent/consideraciones-a-la-hora-de-elegir-un-software-de-fichaje-de-personal-para-mi-empresa.html)
10:54:59	62382/62382	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jun%202021%2010:16:36%20GMT	https://tweem.com/dam/jcr:168a1650-4b04-41ef-a981-a578a03b7a28/8%20tips%20productividad%20proyectos%20I.2021-06-25-10-16-36.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_168a1650-4b04-41ef-a981-a578a03b7a28/8%20tips%20productividad%20proyectos%20I.jpg	(from https://tweem.com/detalle-noticia/dynacontent/8-tips-de-gestion-del-tiempo-para-ganar-productividad-en-tus-proyectos.html)
10:55:00	120973/120973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:54:59%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Comunicacion-empresarial-P.jpg/jcr:content/Comunicacion%20empresarial%20P.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Comunicacion-empresarial-P.jpg/jcr_content/Comunicacion%20empresarial%20P.jpg	(from https://tweem.com/detalle-noticia/dynacontent/la-comunicacion-empresarial-desde-el-area-de-recursos-humanos.html)
10:55:00	78296/78296	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jun%202021%2009:53:11%20GMT	https://tweem.com/dam/jcr:ca720e9f-d382-4ba3-8157-675e1f04155c/Comunicacion%20empresarial%20I.2021-06-25-09-53-11.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_ca720e9f-d382-4ba3-8157-675e1f04155c/Comunicacion%20empresarial%20I.jpg	(from https://tweem.com/detalle-noticia/dynacontent/la-comunicacion-empresarial-desde-el-area-de-recursos-humanos.html)
10:55:00	46929/46929	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:54:59%20GMT	https://tweem.com/funcionalidades-notificaciones.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-notificaciones.html	(from https://tweem.com/detalle-noticia/dynacontent/la-comunicacion-empresarial-desde-el-area-de-recursos-humanos.html)
10:55:00	47791/47791	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:55:00%20GMT	https://tweem.com/funcionalidades-actualidad.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-actualidad.html	(from https://tweem.com/detalle-noticia/dynacontent/la-comunicacion-empresarial-desde-el-area-de-recursos-humanos.html)
10:55:01	48864/48864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:00%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Gastos-por-proyectos-P.jpg/jcr:content/Gastos%20por%20proyectos%20P.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Gastos-por-proyectos-P.jpg/jcr_content/Gastos%20por%20proyectos%20P.jpg	(from https://tweem.com/detalle-noticia/dynacontent/una-app-de-control-de-gastos-para-tus-proyectos.html)
10:55:01	45209/45209	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jun%202021%2010:20:38%20GMT	https://tweem.com/dam/jcr:47bb8344-048a-4c84-b4bd-1ad5884a8738/App%20Gastos%20por%20proyectos%20I.2021-06-17-10-20-38.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_47bb8344-048a-4c84-b4bd-1ad5884a8738/App%20Gastos%20por%20proyectos%20I.jpg	(from https://tweem.com/detalle-noticia/dynacontent/una-app-de-control-de-gastos-para-tus-proyectos.html)
10:55:01	37464/37464	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Dec%202020%2014:59:21%20GMT	https://tweem.com/dam/jcr:be0f8e3b-fa68-47bb-8f0a-b5dd1b2367db/BOTON%20DEMO%20tweem.2020-12-30-14-59-21.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_be0f8e3b-fa68-47bb-8f0a-b5dd1b2367db/BOTON%20DEMO%20tweem.jpg	(from https://tweem.com/detalle-noticia/dynacontent/una-app-de-control-de-gastos-para-tus-proyectos.html)
10:55:01	50780/50780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:01%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Firma-digital-documentos-de-RRHH.JPG/jcr:content/Firma%20digital%20documentos%20de%20RRHH.JPG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/2021/Firma-digital-documentos-de-RRHH.JPG/jcr_content/Firma%20digital%20documentos%20de%20RRHH.jpg	(from https://tweem.com/detalle-noticia/dynacontent/firma-digital-de-documentos-para-contratos-nominas-circulares.html)
10:55:02	48296/48296	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:55:01%20GMT	https://tweem.com/funcionalidades-firma-documentos.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/funcionalidades-firma-documentos-2.html	(from https://tweem.com/detalle-noticia/dynacontent/firma-digital-de-documentos-para-contratos-nominas-circulares.html)
10:55:02	49525/49525	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:55:01%20GMT	https://tweem.com/que-es-tweem.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/que-es-tweem-2.html	(from https://tweem.com/detalle-noticia/dynacontent/firma-digital-de-documentos-para-contratos-nominas-circulares.html)
10:55:02	60403/60403	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202021%2014:28:42%20GMT	https://tweem.com/dam/jcr:a5743e32-e0d6-474c-98a5-3894d7231286/Firma%20digital%20documentos%20Int.2021-06-09-14-28-42.JPG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_a5743e32-e0d6-474c-98a5-3894d7231286/Firma%20digital%20documentos%20Int.JPG	(from https://tweem.com/detalle-noticia/dynacontent/firma-digital-de-documentos-para-contratos-nominas-circulares.html)
10:55:03	50244/50244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2014:50:44%20GMT	https://tweem.com/dam/jcr:fb2ad1cb-65c6-46cf-97da-cb49261a2af8/Tweem%20portal%20y%20app%20del%20empleado%20gratis%20.2021-03-10-14-50-44.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_fb2ad1cb-65c6-46cf-97da-cb49261a2af8/Tweem%20portal%20y%20app%20del%20empleado%20gratis%20.jpg	(from https://tweem.com/detalle-noticia/dynacontent/firma-digital-de-documentos-para-contratos-nominas-circulares.html)
